plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
tan20241126t174113c00s4001-CQ,31.603633355775628,-103.0848429427807,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.10340354843316, 31.58875303863421, -103.06759031807643, 31.619524702104652]",tan,first_light,2025-01-31 16:59:13.510874+00:00,2025-03-25 22:31:09.102846+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,,,2.9736693700154624,0.4935130380703219,143.02712139839164,0.6325982244177925,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CQ/tan20241126t174113c00s4001-CQ_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CQ/tan20241126t174113c00s4001-CQ_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-CQ/tan20241126t174113c00s4001-CQ_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CQ/tan20241126t174113c00s4001-CQ_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CQ/tan20241126t174113c00s4001-CQ_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-CR,31.600578592715436,-103.09666791106879,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.11515697794303, 31.58595130476224, -103.07902861147777, 31.61672236521314]",tan,first_light,2025-01-31 16:59:13.510874+00:00,2025-03-25 22:58:21.480273+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,137.7296681892728,83.02340834808018,2.8982326984405518,0.45707512890511376,143.08635802908623,0.30665818939871875,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CR/tan20241126t174113c00s4001-CR_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CR/tan20241126t174113c00s4001-CR_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-CR/tan20241126t174113c00s4001-CR_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CR/tan20241126t174113c00s4001-CR_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CR/tan20241126t174113c00s4001-CR_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-CS,31.598021942088693,-103.1053728501945,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.12407198785581, 31.582829957111, -103.08762597478444, 31.61387255694694]",tan,first_light,2025-01-31 16:59:13.510874+00:00,2025-03-25 22:35:57.672685+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,223.182788853718,125.45150300404211,2.8982326984405518,0.45707512890511376,143.08635802908623,0.30665818939871875,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CS/tan20241126t174113c00s4001-CS_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CS/tan20241126t174113c00s4001-CS_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-CS/tan20241126t174113c00s4001-CS_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CS/tan20241126t174113c00s4001-CS_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CS/tan20241126t174113c00s4001-CS_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-CT,31.59592543620606,-103.11308722728211,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.13170512768522, 31.580507251191026, -103.0949438901687, 31.61154919192814]",tan,first_light,2025-01-31 16:59:21.126443+00:00,2025-03-25 22:58:25.849641+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,165.39035636869204,126.59714757103028,2.8982326984405518,0.45707512890511376,143.08635802908623,0.30665818939871875,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CT/tan20241126t174113c00s4001-CT_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CT/tan20241126t174113c00s4001-CT_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-CT/tan20241126t174113c00s4001-CT_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CT/tan20241126t174113c00s4001-CT_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CT/tan20241126t174113c00s4001-CT_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-CU,31.329497320691033,-103.50475792529896,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.52594152739404, 31.31665999384162, -103.48959315832252, 31.34770756599178]",tan,first_light,2025-01-31 22:14:04.355894+00:00,2025-03-25 22:58:27.832734+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,152.47299669702264,29.247442156446123,1.358094334602356,0.15055301336335772,101.33523248177995,13.434575003621145,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CU/tan20241126t174113c00s4001-CU_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CU/tan20241126t174113c00s4001-CU_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-CU/tan20241126t174113c00s4001-CU_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CU/tan20241126t174113c00s4001-CU_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CU/tan20241126t174113c00s4001-CU_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-CV,31.352690531633698,-103.5047513482406,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.52530562184081, 31.337222101715582, -103.48863414360395, 31.368268845974306]",tan,first_light,2025-01-31 22:13:57.500357+00:00,2025-03-25 22:32:27.374837+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,214.62980481552907,42.10263139331432,1.383167028427124,0.11170009709316166,110.46464143584153,12.932090235535902,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CV/tan20241126t174113c00s4001-CV_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CV/tan20241126t174113c00s4001-CV_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-CV/tan20241126t174113c00s4001-CV_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CV/tan20241126t174113c00s4001-CV_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CV/tan20241126t174113c00s4001-CV_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-CY,31.67885396924939,-103.21282205199167,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.23312550075536, 31.666923673699873, -103.19664535696269, 31.69796725635561]",tan,first_light,2025-01-31 17:00:12.722729+00:00,2025-03-25 22:31:11.226044+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,341.1252958984094,91.03268806845135,2.7324017683664956,0.410553385738986,148.2747703237509,0.8796149059755183,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CY/tan20241126t174113c00s4001-CY_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CY/tan20241126t174113c00s4001-CY_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-CY/tan20241126t174113c00s4001-CY_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CY/tan20241126t174113c00s4001-CY_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-CY/tan20241126t174113c00s4001-CY_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-D,31.381462750729767,-103.15327245953632,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.17568660238135, 31.36681747874707, -103.13932320748856, 31.3978613210461]",tan,first_light,2025-01-31 22:12:38.501811+00:00,2025-03-25 22:32:22.888646+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,420.9789791240164,179.12242376729208,2.5770094792048135,0.499571516527493,119.57658611561187,6.779398255845065,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-D/tan20241126t174113c00s4001-D_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-D/tan20241126t174113c00s4001-D_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-D/tan20241126t174113c00s4001-D_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-D/tan20241126t174113c00s4001-D_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-D/tan20241126t174113c00s4001-D_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-E,31.33916611110527,-103.1841375335786,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.21145974957578, 31.32645847973398, -103.17511134822146, 31.357502847140783]",tan,first_light,2025-01-31 22:12:49.080109+00:00,2025-03-25 22:57:01.875506+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,395.537601122654,137.15668704946836,2.4928062756856284,0.437618826786741,113.86919748709393,9.768260259746222,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-E/tan20241126t174113c00s4001-E_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-E/tan20241126t174113c00s4001-E_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-E/tan20241126t174113c00s4001-E_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-E/tan20241126t174113c00s4001-E_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-E/tan20241126t174113c00s4001-E_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-EZ,31.573302355160095,-103.21974976793939,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.23833300106102, 31.558484832942597, -103.20252952563484, 31.58925810984731]",tan,first_light,2025-01-31 17:00:35.230075+00:00,2025-03-25 22:36:05.265691+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,167.71505098709798,38.82193251578711,2.674975872039795,0.31555174151207277,140.2668058481625,0.4256264505105284,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-EZ/tan20241126t174113c00s4001-EZ_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-EZ/tan20241126t174113c00s4001-EZ_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-EZ/tan20241126t174113c00s4001-EZ_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-EZ/tan20241126t174113c00s4001-EZ_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-EZ/tan20241126t174113c00s4001-EZ_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-FA,31.524613937583524,-103.46232292687479,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.48278763962583, 31.51047223831729, -103.44636521729022, 31.541518820265352]",tan,first_light,2025-01-31 22:14:25.128410+00:00,2025-03-25 22:32:28.219943+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,227.68054214562446,104.58743037877309,1.953087329864502,0.07506603535608854,140.70475522541332,7.003204895769401,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FA/tan20241126t174113c00s4001-FA_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FA/tan20241126t174113c00s4001-FA_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-FA/tan20241126t174113c00s4001-FA_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FA/tan20241126t174113c00s4001-FA_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FA/tan20241126t174113c00s4001-FA_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-FB,31.238404299450764,-103.4433213248666,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.46281141067632, 31.224442786117624, -103.4261840633379, 31.25548929695521]",tan,first_light,2025-01-31 22:13:38.457066+00:00,2025-03-25 22:32:26.300519+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,159.30549328406497,30.909373827830173,1.3929617007573445,0.20200679294462887,76.54816781376536,25.28389453425245,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FB/tan20241126t174113c00s4001-FB_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FB/tan20241126t174113c00s4001-FB_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-FB/tan20241126t174113c00s4001-FB_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FB/tan20241126t174113c00s4001-FB_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FB/tan20241126t174113c00s4001-FB_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-FC,31.536782995902485,-103.27105300571735,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.29207695314189, 31.52294886790675, -103.25533608394836, 31.553992764282384]",tan,first_light,2025-01-31 22:12:08.975868+00:00,2025-03-25 22:32:20.661360+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,150.9493096214291,40.04018239481806,2.5914294719696045,0.28305410406802495,136.3653408753341,1.4430628465568913,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FC/tan20241126t174113c00s4001-FC_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FC/tan20241126t174113c00s4001-FC_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-FC/tan20241126t174113c00s4001-FC_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FC/tan20241126t174113c00s4001-FC_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-FC/tan20241126t174113c00s4001-FC_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-G,31.306053378125284,-103.25611177513758,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.27609837151626, 31.291351155512928, -103.23976256911482, 31.322396337159056]",tan,first_light,2025-01-31 22:13:10.887272+00:00,2025-03-25 22:32:24.780507+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,243.09690094049282,62.25420963542497,2.291292667388916,0.34998946949378623,108.25544098617445,14.381260070321456,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-G/tan20241126t174113c00s4001-G_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-G/tan20241126t174113c00s4001-G_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-G/tan20241126t174113c00s4001-G_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-G/tan20241126t174113c00s4001-G_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-G/tan20241126t174113c00s4001-G_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-H,31.128583288581893,-103.24570788903797,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.2648431159023, 31.1139412897462, -103.22920662570344, 31.144716171332455]",tan,first_light,2025-01-31 22:14:49.175241+00:00,2025-03-25 22:57:07.583565+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,984.4464517207729,138.98984508250652,2.2374271551767984,0.20038671322918486,80.81965168560991,16.783599684842642,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-H/tan20241126t174113c00s4001-H_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-H/tan20241126t174113c00s4001-H_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-H/tan20241126t174113c00s4001-H_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-H/tan20241126t174113c00s4001-H_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-H/tan20241126t174113c00s4001-H_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-I,31.340568461362935,-103.43063839068758,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.45543753597784, 31.32909147023163, -103.41876996185871, 31.3601375929816]",tan,first_light,2025-01-31 22:13:48.576583+00:00,2025-03-25 22:32:26.954580+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,371.21076143865594,41.7648239619686,1.458149830500285,0.11314412842447898,105.0215710769426,16.17220979794769,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-I/tan20241126t174113c00s4001-I_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-I/tan20241126t174113c00s4001-I_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-I/tan20241126t174113c00s4001-I_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-I/tan20241126t174113c00s4001-I_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-I/tan20241126t174113c00s4001-I_l3a-vis-ch4-mfa-v002_rgb.png
tan20241126t174113c00s4001-J,31.342566658328366,-103.46003124327657,2024-11-26T17:41:13+00,Oil & Gas (1B2),CH4,mfa,"[-103.47942548565854, 31.32748396997915, -103.44275826566202, 31.35853032336716]",tan,first_light,2025-01-31 22:13:48.576583+00:00,2025-03-25 22:32:26.834952+00:00,v1,0.17.1,49.50353233768027,medium_sensitivity,42.792656281818246,240.64296029952462,54.32916015896315,1.3974802096684773,0.11512562833197523,103.4121698885828,14.830754880803392,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-J/tan20241126t174113c00s4001-J_l3a-vis-ch4-mfa-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-J/tan20241126t174113c00s4001-J_l3a-vis-ch4-mfa-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v1/2024/11/26/tan20241126t174113c00s4001-J/tan20241126t174113c00s4001-J_l3a-ime-ch4-mfa-v1_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-J/tan20241126t174113c00s4001-J_l3a-vis-ch4-mfa-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v002/2024/11/26/tan20241126t174113c00s4001-J/tan20241126t174113c00s4001-J_l3a-vis-ch4-mfa-v002_rgb.png
